scheme,domainLength,digitsInDomain,specialInDomain,dotsInDomain,numberDomainSegments,lengthSegmentsRatioDomain,pathLength,digitsInPath,specialInPath,numberQuersSegments,lengthQuerySegRatio,schemeInQuery,longestCharRatio,longestDigitRatio,phishWord,ip,phish
1,17,0,2,2,3,0.3333333333333333,10,0,2,1,1.0,1,0.1176470588235294,0.0294117647058823,1,0,1
1,12,1,1,1,2,0.5,14,0,2,0,0.0,0,0.2424242424242424,0.0303030303030303,0,0,1
2,16,0,2,2,3,0.3333333333333333,13,0,2,0,0.0,0,0.2162162162162162,0.0,1,0,1
2,13,0,1,1,2,0.5,38,0,6,0,0.0,0,0.135593220338983,0.0,0,0,1
1,13,0,2,2,3,0.3333333333333333,36,9,6,0,0.0,0,0.1607142857142857,0.0892857142857142,1,0,1
2,9,0,1,1,2,0.5,85,0,12,0,0.0,0,0.1078431372549019,0.0,0,0,1
2,10,0,2,2,3,0.3333333333333333,43,0,7,0,0.0,0,0.1475409836065573,0.0,1,0,1
2,14,0,1,1,2,0.5,6,0,1,0,0.0,0,0.3928571428571428,0.0,1,0,1
1,14,0,2,2,3,0.3333333333333333,18,0,3,1,1.0,1,0.0560747663551401,0.0093457943925233,0,0,1
2,18,0,2,2,3,0.3333333333333333,36,9,5,1,1.0,1,0.0833333333333333,0.075,4,0,1
1,15,0,2,1,3,0.3333333333333333,22,9,4,0,0.0,0,0.1590909090909091,0.1363636363636363,1,0,1
1,13,0,2,2,3,0.3333333333333333,19,8,4,0,0.0,0,0.1538461538461538,0.1025641025641025,1,0,1
2,17,0,1,1,2,0.5,27,1,6,0,0.0,0,0.25,0.0192307692307692,3,0,1
2,18,0,1,1,2,0.5,31,0,6,0,0.0,0,0.2456140350877192,0.0,0,0,1
2,18,0,2,2,3,0.3333333333333333,23,0,3,1,1.0,1,0.1181818181818181,0.0454545454545454,0,0,1
2,15,0,1,1,2,0.5,16,0,2,0,0.0,0,0.282051282051282,0.0,2,0,1
2,25,0,1,1,2,0.5,19,0,3,0,0.0,0,0.4038461538461538,0.0,1,0,1
1,27,0,1,1,2,0.5,18,0,4,0,0.0,0,0.4423076923076923,0.0,2,0,1
1,21,0,1,1,2,0.5,40,6,8,0,0.0,0,0.25,0.0588235294117647,1,0,1
1,15,0,1,1,2,0.5,15,2,2,0,0.0,0,0.3243243243243243,0.054054054054054,0,0,1
1,11,1,2,2,3,0.3333333333333333,106,12,16,0,0.0,0,0.0967741935483871,0.032258064516129,1,0,1
2,24,0,2,2,3,0.3333333333333333,11,0,2,0,0.0,0,0.3720930232558139,0.0,0,0,1
1,17,0,1,1,2,0.5,20,0,3,1,1.0,1,0.175,0.05,0,0,1
1,14,0,1,1,2,0.5,22,3,4,0,0.0,0,0.2325581395348837,0.0697674418604651,1,0,1
1,13,0,2,2,3,0.3333333333333333,61,9,11,0,0.0,0,0.1234567901234567,0.0493827160493827,1,0,1
1,15,0,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.3478260869565217,0.0,1,0,1
2,34,0,4,2,5,0.2,4,0,2,7,0.1428571428571428,1,0.0416666666666666,0.0128205128205128,2,0,1
1,11,1,2,2,3,0.3333333333333333,20,6,3,0,0.0,0,0.1842105263157894,0.1578947368421052,0,0,1
1,25,0,3,2,4,0.25,44,5,6,0,0.0,0,0.1973684210526315,0.0526315789473684,1,0,1
1,12,0,1,1,2,0.5,10,0,2,1,1.0,1,0.1343283582089552,0.0597014925373134,2,0,1
2,10,0,2,2,3,0.3333333333333333,11,0,1,0,0.0,0,0.3448275862068966,0.0,0,0,1
1,23,0,2,2,3,0.3333333333333333,14,3,2,0,0.0,0,0.3636363636363636,0.0681818181818181,1,0,1
1,17,0,3,2,4,0.25,63,0,8,0,0.0,0,0.2528735632183908,0.0,2,0,1
2,13,0,2,2,3,0.3333333333333333,68,1,10,0,0.0,0,0.1011235955056179,0.0112359550561797,0,0,1
2,13,0,2,1,3,0.3333333333333333,11,0,3,0,0.0,0,0.1875,0.0,0,0,1
2,26,0,2,2,3,0.3333333333333333,57,5,8,0,0.0,0,0.1978021978021978,0.0219780219780219,0,0,1
2,22,0,3,3,4,0.25,29,0,5,0,0.0,0,0.2033898305084746,0.0,2,0,1
2,18,0,2,2,3,0.3333333333333333,21,0,4,1,1.0,1,0.0769230769230769,0.0139860139860139,0,0,1
2,19,0,2,2,3,0.3333333333333333,63,1,9,0,0.0,0,0.1333333333333333,0.0111111111111111,0,0,1
2,21,0,3,2,4,0.25,53,4,9,0,0.0,0,0.0975609756097561,0.048780487804878,3,0,1
2,21,0,2,2,3,0.3333333333333333,42,0,7,0,0.0,0,0.1408450704225352,0.0,1,0,1
2,26,0,2,2,3,0.3333333333333333,61,10,11,0,0.0,0,0.1894736842105263,0.0631578947368421,1,0,1
2,18,0,2,2,3,0.3333333333333333,18,0,4,0,0.0,0,0.25,0.0,2,0,1
1,11,1,1,1,2,0.5,17,5,3,0,0.0,0,0.1714285714285714,0.1428571428571428,0,0,1
1,35,0,2,2,3,0.3333333333333333,27,2,6,0,0.0,0,0.4202898550724637,0.0144927536231884,0,0,1
2,15,3,1,1,2,0.5,20,1,5,0,0.0,0,0.1860465116279069,0.0697674418604651,0,0,1
2,11,3,1,1,2,0.5,218,67,67,0,0.0,0,0.0337552742616033,0.0168776371308016,1,0,1
1,19,0,2,2,3,0.3333333333333333,21,12,5,0,0.0,0,0.2553191489361702,0.0851063829787234,2,0,1
1,15,0,1,1,2,0.5,75,13,15,0,0.0,0,0.1134020618556701,0.0515463917525773,1,0,1
2,22,0,2,2,3,0.3333333333333333,15,0,2,1,1.0,1,0.1590909090909091,0.0,1,0,1
2,18,0,2,2,3,0.3333333333333333,124,9,18,0,0.0,0,0.0866666666666666,0.06,2,0,1
1,17,0,1,1,2,0.5,26,1,4,0,0.0,0,0.28,0.02,0,0,1
1,15,0,2,2,3,0.3333333333333333,32,14,5,1,1.0,1,0.0967741935483871,0.064516129032258,0,0,1
1,14,6,2,2,3,0.3333333333333333,11,0,2,1,1.0,1,0.0616740088105726,0.026431718061674,0,0,1
2,27,0,2,2,3,0.3333333333333333,37,4,8,0,0.0,0,0.2777777777777778,0.0277777777777777,1,0,1
1,21,0,2,2,3,0.3333333333333333,12,4,2,0,0.0,0,0.35,0.1,1,0,1
1,14,0,2,2,3,0.3333333333333333,21,4,4,0,0.0,0,0.1666666666666666,0.0952380952380952,0,0,1
2,10,0,1,1,2,0.5,28,0,5,0,0.0,0,0.1739130434782608,0.0,1,0,1
1,16,0,2,2,3,0.3333333333333333,20,0,4,0,0.0,0,0.1860465116279069,0.0,0,0,1
1,28,0,2,2,3,0.3333333333333333,26,8,6,0,0.0,0,0.3442622950819672,0.0655737704918032,1,0,1
2,22,0,1,1,2,0.5,40,0,6,0,0.0,0,0.2714285714285714,0.0,1,0,1
2,18,2,2,1,3,0.3333333333333333,13,3,2,0,0.0,0,0.2307692307692307,0.0769230769230769,2,0,1
1,12,4,2,2,3,0.3333333333333333,20,5,4,0,0.0,0,0.1025641025641025,0.1282051282051282,0,0,1
1,14,0,2,2,3,0.3333333333333333,12,5,2,0,0.0,0,0.2121212121212121,0.1515151515151515,0,0,1
2,21,0,1,1,2,0.5,41,4,6,0,0.0,0,0.2571428571428571,0.0571428571428571,0,0,1
1,18,0,2,2,3,0.3333333333333333,18,0,3,1,1.0,1,0.1,0.1125,3,0,1
1,35,0,3,3,4,0.25,37,13,6,0,0.0,0,0.2658227848101265,0.0759493670886076,2,0,1
1,15,5,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.217391304347826,0.1304347826086956,1,0,1
2,22,0,2,2,3,0.3333333333333333,22,0,4,0,0.0,0,0.2884615384615384,0.0,0,0,1
1,15,0,1,1,2,0.5,23,3,4,0,0.0,0,0.2666666666666666,0.0666666666666666,0,0,1
2,21,0,2,1,3,0.3333333333333333,27,0,5,0,0.0,0,0.25,0.0,0,0,1
2,11,0,1,1,2,0.5,36,0,5,0,0.0,0,0.2,0.0,0,0,1
1,19,0,3,2,4,0.25,17,0,3,1,1.0,1,0.075,0.075,1,0,1
2,14,0,2,2,3,0.3333333333333333,9,6,3,0,0.0,0,0.2258064516129032,0.1290322580645161,0,0,1
1,12,0,1,1,2,0.5,29,2,6,0,0.0,0,0.2916666666666667,0.0208333333333333,2,0,1
2,10,0,1,1,2,0.5,8,0,2,1,1.0,1,0.175,0.25,1,0,1
1,25,0,3,2,4,0.25,51,0,6,0,0.0,0,0.1566265060240964,0.0,0,0,1
2,13,0,1,1,2,0.5,48,3,9,0,0.0,0,0.144927536231884,0.0434782608695652,1,0,1
1,21,0,3,3,4,0.25,64,0,8,0,0.0,0,0.1413043478260869,0.0,0,0,1
2,26,0,2,2,3,0.3333333333333333,89,0,9,0,0.0,0,0.1544715447154471,0.0,1,0,1
2,11,2,1,1,2,0.5,85,0,15,0,0.0,0,0.0865384615384615,0.0192307692307692,0,0,1
2,30,0,3,2,4,0.25,12,0,3,1,1.0,1,0.1222222222222222,0.0333333333333333,4,0,1
1,16,0,2,2,3,0.3333333333333333,59,0,11,0,0.0,0,0.1097560975609756,0.0,1,0,1
1,25,0,1,1,2,0.5,23,0,6,0,0.0,0,0.3818181818181818,0.0,0,0,1
2,25,0,2,2,3,0.3333333333333333,13,0,2,1,1.0,1,0.0146726862302483,0.0022573363431151,1,0,1
2,20,0,2,2,3,0.3333333333333333,58,10,15,0,0.0,0,0.1395348837209302,0.0581395348837209,2,0,1
2,10,0,1,1,2,0.5,22,4,3,0,0.0,0,0.3,0.05,0,0,1
1,16,0,2,2,3,0.3333333333333333,20,11,5,0,0.0,0,0.2093023255813953,0.0930232558139534,0,0,1
2,12,0,1,1,2,0.5,55,0,7,0,0.0,0,0.16,0.0,0,0,1
2,9,3,1,1,2,0.5,35,0,4,0,0.0,0,0.1923076923076923,0.0576923076923076,2,0,1
2,14,0,2,2,3,0.3333333333333333,23,0,4,0,0.0,0,0.2444444444444444,0.0,1,0,1
2,21,0,3,3,4,0.25,71,0,13,0,0.0,0,0.14,0.0,2,0,1
1,16,0,1,1,2,0.5,84,8,16,0,0.0,0,0.1121495327102803,0.0373831775700934,1,0,1
2,6,0,1,1,2,0.5,50,2,10,0,0.0,0,0.171875,0.03125,2,0,1
1,13,0,3,2,4,0.25,24,0,2,3,0.3333333333333333,1,0.0848484848484848,0.0121212121212121,1,0,1
1,17,0,3,3,4,0.25,4,0,1,2,0.5,1,0.2394366197183098,0.0140845070422535,2,0,1
2,12,0,1,1,2,0.5,15,0,3,0,0.0,0,0.2285714285714285,0.0,0,0,1
2,6,2,1,1,2,0.5,7,0,1,0,0.0,0,0.2857142857142857,0.0476190476190476,0,0,1
2,14,0,1,1,2,0.5,48,0,5,0,0.0,0,0.1714285714285714,0.0,0,0,1
1,23,0,1,1,2,0.5,1,0,1,0,0.0,0,0.6129032258064516,0.0,0,0,1
1,17,0,2,2,3,0.3333333333333333,11,9,2,0,0.0,0,0.2571428571428571,0.2571428571428571,1,0,1
1,11,0,1,1,2,0.5,1,0,1,0,0.0,0,0.3684210526315789,0.0,0,0,1
2,16,0,3,3,4,0.25,12,5,3,0,0.0,0,0.1666666666666666,0.1388888888888889,1,0,1
2,9,0,1,1,2,0.5,8,0,2,0,0.0,0,0.24,0.0,0,0,1
2,32,0,3,3,4,0.25,57,12,9,0,0.0,0,0.2164948453608247,0.0618556701030927,1,0,1
2,15,0,1,1,2,0.5,19,4,3,0,0.0,0,0.2619047619047619,0.0714285714285714,2,0,1
1,15,0,2,2,3,0.3333333333333333,23,8,3,0,0.0,0,0.1777777777777777,0.1777777777777777,0,0,1
2,12,0,2,2,3,0.3333333333333333,55,0,8,4,0.25,1,0.0714285714285714,0.0071428571428571,1,0,1
1,20,0,2,2,3,0.3333333333333333,22,0,2,0,0.0,0,0.4081632653061224,0.0,0,0,1
1,27,0,1,1,2,0.5,59,7,11,0,0.0,0,0.2473118279569892,0.043010752688172,1,0,1
2,16,2,1,1,2,0.5,75,1,13,0,0.0,0,0.101010101010101,0.0202020202020202,2,0,1
1,17,0,2,2,3,0.3333333333333333,51,12,7,0,0.0,0,0.1466666666666666,0.16,1,0,1
1,15,0,2,2,3,0.3333333333333333,34,0,5,1,1.0,1,0.1030927835051546,0.0618556701030927,0,0,1
1,13,0,2,2,3,0.3333333333333333,14,0,2,1,1.0,1,0.1184210526315789,0.0526315789473684,1,0,1
1,23,0,1,1,2,0.5,34,0,4,0,0.0,0,0.296875,0.0,2,0,1
1,15,0,1,1,2,0.5,42,6,9,0,0.0,0,0.171875,0.0625,0,0,1
2,16,0,1,1,2,0.5,68,0,10,0,0.0,0,0.1304347826086956,0.0,0,0,1
1,15,0,2,2,3,0.3333333333333333,0,0,0,0,0.0,0,0.3181818181818182,0.0,0,0,1
2,20,0,2,2,3,0.3333333333333333,65,14,16,0,0.0,0,0.1290322580645161,0.043010752688172,2,0,1
2,24,0,3,2,4,0.25,23,5,6,0,0.0,0,0.2,0.0727272727272727,3,0,1
1,12,0,1,1,2,0.5,28,0,6,0,0.0,0,0.1702127659574468,0.0,2,0,1
2,18,1,1,1,2,0.5,67,0,11,0,0.0,0,0.0967741935483871,0.010752688172043,5,0,1
1,22,0,2,2,3,0.3333333333333333,13,0,3,0,0.0,0,0.3333333333333333,0.0,0,0,1
1,17,0,2,2,3,0.3333333333333333,27,9,5,0,0.0,0,0.1764705882352941,0.0980392156862745,0,0,1
1,17,0,2,2,3,0.3333333333333333,17,0,2,1,1.0,1,0.1558441558441558,0.0,0,0,1
1,20,0,2,2,3,0.3333333333333333,29,8,4,0,0.0,0,0.2142857142857142,0.1428571428571428,2,0,1
2,17,0,3,3,4,0.25,32,10,5,0,0.0,0,0.1228070175438596,0.175438596491228,1,0,1
1,11,0,1,1,2,0.5,33,0,6,0,0.0,0,0.1764705882352941,0.0,2,0,1
2,22,0,2,2,3,0.3333333333333333,29,0,4,1,1.0,1,0.1304347826086956,0.0,2,0,1
1,19,0,3,2,4,0.25,82,36,27,0,0.0,0,0.0648148148148148,0.037037037037037,0,0,1
2,21,0,1,1,2,0.5,71,0,13,0,0.0,0,0.17,0.0,0,0,1
2,23,2,1,1,2,0.5,90,4,19,0,0.0,0,0.1239669421487603,0.024793388429752,1,0,1
1,15,0,3,3,4,0.25,33,20,7,1,1.0,1,0.0615384615384615,0.1076923076923077,1,0,1
2,25,0,1,1,2,0.5,73,4,11,0,0.0,0,0.1981132075471698,0.0377358490566037,1,0,1
1,16,0,2,1,3,0.3333333333333333,21,2,5,0,0.0,0,0.1590909090909091,0.0227272727272727,1,0,1
1,16,0,2,2,3,0.3333333333333333,10,0,2,0,0.0,0,0.2424242424242424,0.0,0,0,1
1,31,0,5,3,6,0.1666666666666666,1,0,1,1,1.0,1,0.16,0.04,2,0,1
2,17,0,2,2,3,0.3333333333333333,58,10,10,0,0.0,0,0.108433734939759,0.0843373493975903,1,0,1
1,25,0,3,3,4,0.25,41,0,7,2,0.5,1,0.0560747663551401,0.0093457943925233,0,0,1
1,17,0,2,2,3,0.3333333333333333,18,0,2,1,1.0,1,0.2653061224489796,0.0612244897959183,0,0,1
2,12,0,2,2,3,0.3333333333333333,18,0,4,1,1.0,1,0.1296296296296296,0.0185185185185185,2,0,1
1,12,0,1,1,2,0.5,30,0,5,4,0.25,1,0.1379310344827586,0.0459770114942528,3,0,1
1,24,0,2,1,3,0.3333333333333333,9,0,2,13,0.0769230769230769,1,0.1122994652406417,0.0213903743315508,3,0,1
1,15,2,2,2,3,0.3333333333333333,7,0,2,0,0.0,0,0.1724137931034483,0.0689655172413793,0,0,1
1,18,0,2,2,3,0.3333333333333333,46,5,8,0,0.0,0,0.1549295774647887,0.056338028169014,2,0,1
1,16,0,3,2,4,0.25,1,0,1,0,0.0,0,0.25,0.0,0,0,1
1,14,3,1,1,2,0.5,30,4,5,0,0.0,0,0.1568627450980392,0.0784313725490196,0,0,1
1,26,0,2,2,3,0.3333333333333333,27,0,6,0,0.0,0,0.3166666666666666,0.0,2,0,1
1,20,0,2,2,3,0.3333333333333333,25,5,5,0,0.0,0,0.2115384615384615,0.0961538461538461,0,0,1
1,23,0,2,2,3,0.3333333333333333,66,19,11,0,0.0,0,0.1145833333333333,0.0625,0,0,1
2,17,0,2,2,3,0.3333333333333333,14,5,2,0,0.0,0,0.2564102564102564,0.1282051282051282,2,0,1
2,29,4,2,2,3,0.3333333333333333,7,6,1,0,0.0,0,0.2272727272727272,0.1363636363636363,1,0,1
2,21,0,2,2,3,0.3333333333333333,53,6,10,0,0.0,0,0.1341463414634146,0.048780487804878,0,0,1
2,20,0,1,1,2,0.5,80,2,15,0,0.0,0,0.1481481481481481,0.0185185185185185,0,0,1
1,11,0,2,2,3,0.3333333333333333,21,0,2,1,1.0,1,0.288135593220339,0.135593220338983,0,0,1
1,12,0,1,1,2,0.5,47,23,7,0,0.0,0,0.1212121212121212,0.2121212121212121,0,0,1
1,29,8,2,2,3,0.3333333333333333,64,6,11,0,0.0,0,0.1,0.06,2,0,1
2,12,0,1,1,2,0.5,62,6,10,0,0.0,0,0.1097560975609756,0.0609756097560975,1,0,1
2,14,0,2,2,3,0.3333333333333333,42,0,6,0,0.0,0,0.15625,0.0,0,0,1
2,11,0,2,2,3,0.3333333333333333,1,0,1,1,1.0,1,0.15625,0.1875,1,0,1
2,13,0,1,1,2,0.5,42,0,5,0,0.0,0,0.1904761904761904,0.0,0,0,1
2,17,0,1,1,2,0.5,22,0,2,0,0.0,0,0.2765957446808511,0.0,0,0,1
1,16,3,3,3,4,0.25,21,0,3,0,0.0,0,0.25,0.0681818181818181,0,0,1
2,22,0,2,2,3,0.3333333333333333,28,0,6,2,0.5,1,0.072289156626506,0.0301204819277108,4,0,1
2,15,0,1,1,2,0.5,18,0,4,0,0.0,0,0.2682926829268293,0.0,0,0,1
1,18,0,2,2,3,0.3333333333333333,46,26,3,0,0.0,0,0.1408450704225352,0.1408450704225352,0,0,1
1,26,1,2,2,3,0.3333333333333333,9,0,2,0,0.0,0,0.3809523809523809,0.0238095238095238,0,0,1
2,18,1,2,2,3,0.3333333333333333,105,12,14,0,0.0,0,0.0839694656488549,0.0916030534351145,3,0,1
1,25,0,2,2,3,0.3333333333333333,56,8,12,0,0.0,0,0.1818181818181818,0.0454545454545454,2,0,1
2,20,0,3,3,4,0.25,79,37,13,0,0.0,0,0.0934579439252336,0.0467289719626168,0,0,1
2,16,0,1,1,2,0.5,23,3,4,0,0.0,0,0.2553191489361702,0.0638297872340425,0,0,1
1,16,0,3,2,4,0.25,23,8,3,0,0.0,0,0.1739130434782608,0.1739130434782608,1,0,1
2,13,0,1,1,2,0.5,67,0,10,0,0.0,0,0.1022727272727272,0.0,2,0,1
2,20,0,2,2,3,0.3333333333333333,50,4,8,0,0.0,0,0.1538461538461538,0.0384615384615384,2,0,1
1,16,0,1,1,2,0.5,9,6,3,0,0.0,0,0.34375,0.125,1,0,1
1,11,0,1,1,2,0.5,14,0,3,1,1.0,1,0.0963855421686747,0.0481927710843373,1,0,1
2,14,0,1,1,2,0.5,32,8,7,0,0.0,0,0.1851851851851851,0.074074074074074,1,0,1
2,18,0,1,1,2,0.5,54,12,9,0,0.0,0,0.175,0.05,0,0,1
1,20,0,3,2,4,0.25,13,0,2,2,0.5,1,0.0379746835443038,0.0126582278481012,4,0,1
2,11,0,2,2,3,0.3333333333333333,33,7,4,0,0.0,0,0.1923076923076923,0.1346153846153846,0,0,1
1,18,0,1,1,2,0.5,51,16,17,0,0.0,0,0.1842105263157894,0.0263157894736842,1,0,1
1,19,0,3,3,4,0.25,10,0,2,1,1.0,1,0.0985915492957746,0.0,1,0,1
2,14,0,1,1,2,0.5,53,16,7,0,0.0,0,0.1333333333333333,0.1333333333333333,1,0,1
2,19,0,2,1,3,0.3333333333333333,84,3,13,0,0.0,0,0.09009009009009,0.027027027027027,1,0,1
1,30,0,3,2,4,0.25,45,8,5,0,0.0,0,0.1707317073170731,0.0975609756097561,2,0,1
2,12,0,1,1,2,0.5,29,0,8,0,0.0,0,0.1632653061224489,0.0,1,0,1
1,14,0,1,1,2,0.5,10,0,2,1,1.0,1,0.2619047619047619,0.0714285714285714,1,0,1
1,18,0,2,2,3,0.3333333333333333,25,0,3,6,0.1666666666666666,1,0.1,0.023076923076923,0,0,1
1,29,0,2,2,3,0.3333333333333333,49,6,8,0,0.0,0,0.188235294117647,0.0470588235294117,2,0,1
2,15,0,1,1,2,0.5,10,0,2,2,0.5,1,0.1833333333333333,0.05,0,0,1
2,17,0,2,2,3,0.3333333333333333,16,0,3,1,1.0,1,0.1666666666666666,0.0185185185185185,1,0,1
1,19,0,3,3,4,0.25,1,0,1,0,0.0,0,0.3333333333333333,0.0,0,0,1
2,20,0,3,2,4,0.25,13,0,2,1,1.0,1,0.1698113207547169,0.0943396226415094,1,0,1
2,17,0,1,1,2,0.5,55,0,8,0,0.0,0,0.1625,0.0,1,0,1
2,13,0,2,2,3,0.3333333333333333,41,0,6,0,0.0,0,0.1451612903225806,0.0,0,0,1
1,17,0,2,2,3,0.3333333333333333,9,3,2,0,0.0,0,0.303030303030303,0.0909090909090909,0,0,1
1,23,0,2,2,3,0.3333333333333333,5,4,1,0,0.0,0,0.4571428571428571,0.1142857142857142,1,0,1
2,15,0,1,1,2,0.5,59,0,12,0,0.0,0,0.1341463414634146,0.0,3,0,1
1,16,0,3,3,4,0.25,40,0,7,1,1.0,1,0.1162790697674418,0.0465116279069767,2,0,1
2,20,0,3,2,4,0.25,18,0,3,0,0.0,0,0.1739130434782608,0.0,0,0,1
2,22,0,2,2,3,0.3333333333333333,17,0,2,0,0.0,0,0.3191489361702128,0.0,0,0,1
1,10,0,2,1,3,0.3333333333333333,26,0,5,0,0.0,0,0.1627906976744186,0.0,0,0,1
2,15,0,3,3,4,0.25,86,16,16,0,0.0,0,0.073394495412844,0.091743119266055,1,0,1
1,14,6,2,2,3,0.3333333333333333,12,6,2,0,0.0,0,0.1212121212121212,0.1818181818181818,0,0,1
1,10,1,1,1,2,0.5,30,2,7,0,0.0,0,0.1063829787234042,0.0425531914893617,0,0,1
2,24,0,3,3,4,0.25,26,0,3,0,0.0,0,0.2413793103448276,0.0,0,0,1
1,16,0,1,1,2,0.5,1,0,1,0,0.0,0,0.5,0.0,0,0,1
2,23,0,2,2,3,0.3333333333333333,91,8,15,0,0.0,0,0.0983606557377049,0.0573770491803278,2,0,1
1,16,0,2,2,3,0.3333333333333333,70,8,13,0,0.0,0,0.075268817204301,0.043010752688172,1,0,1
1,21,0,2,2,3,0.3333333333333333,18,5,4,0,0.0,0,0.2826086956521739,0.0652173913043478,1,0,1
2,24,0,2,1,3,0.3333333333333333,10,0,2,0,0.0,0,0.3095238095238095,0.0,0,0,1
1,13,0,2,2,3,0.3333333333333333,23,6,5,0,0.0,0,0.1395348837209302,0.0697674418604651,1,0,1
2,16,3,2,2,3,0.3333333333333333,90,0,13,0,0.0,0,0.1052631578947368,0.0263157894736842,0,0,1
2,6,3,1,1,2,0.5,35,16,7,0,0.0,0,0.1632653061224489,0.1632653061224489,1,0,1
2,16,0,2,2,3,0.3333333333333333,35,0,6,0,0.0,0,0.1525423728813559,0.0,0,0,1
2,13,0,2,1,3,0.3333333333333333,30,0,5,0,0.0,0,0.1568627450980392,0.0,1,0,1
2,16,0,1,1,2,0.5,16,3,4,0,0.0,0,0.3,0.05,0,0,1
2,16,0,2,1,3,0.3333333333333333,58,2,8,0,0.0,0,0.1219512195121951,0.024390243902439,1,0,1
1,13,0,1,1,2,0.5,10,0,3,0,0.0,0,0.3,0.0,2,0,1
1,29,0,2,2,3,0.3333333333333333,25,9,4,0,0.0,0,0.2950819672131147,0.1311475409836065,4,0,1
1,17,0,2,1,3,0.3333333333333333,17,0,2,2,0.5,1,0.1714285714285714,0.0428571428571428,1,0,1
1,25,0,3,2,4,0.25,35,0,4,1,1.0,1,0.1489361702127659,0.1595744680851064,5,0,1
2,12,3,1,1,2,0.5,29,0,6,0,0.0,0,0.1836734693877551,0.0612244897959183,0,0,1
1,28,0,3,2,4,0.25,81,0,15,0,0.0,0,0.0948275862068965,0.0,2,0,1
2,13,0,1,1,2,0.5,29,0,3,0,0.0,0,0.28,0.0,2,0,1
1,35,0,3,2,4,0.25,55,6,9,0,0.0,0,0.2164948453608247,0.0412371134020618,3,0,1
1,7,0,1,1,2,0.5,9,0,2,1,1.0,1,0.1379310344827586,0.0689655172413793,0,0,1
1,24,0,2,2,3,0.3333333333333333,20,0,4,0,0.0,0,0.2941176470588235,0.0,3,0,1
2,13,0,3,3,4,0.25,393,133,141,0,0.0,0,0.0120772946859903,0.0048309178743961,0,0,1
1,29,0,3,3,4,0.25,23,0,5,4,0.25,1,0.1098901098901098,0.0769230769230769,0,0,1
1,14,0,2,2,3,0.3333333333333333,23,8,3,0,0.0,0,0.1818181818181818,0.1818181818181818,0,0,1
1,11,0,1,1,2,0.5,23,0,4,1,1.0,1,0.1636363636363636,0.0,2,0,1
2,24,0,2,2,3,0.3333333333333333,23,0,3,0,0.0,0,0.3090909090909091,0.0,1,0,1
2,16,1,2,2,3,0.3333333333333333,1,0,1,1,1.0,1,0.0204081632653061,0.0058309037900874,0,0,1
2,10,0,1,1,2,0.5,76,7,10,0,0.0,0,0.1595744680851064,0.0531914893617021,2,0,1
1,28,0,3,2,4,0.25,37,0,7,0,0.0,0,0.1666666666666666,0.0,0,0,1
2,29,0,2,2,3,0.3333333333333333,64,14,9,0,0.0,0,0.2079207920792079,0.0594059405940594,2,0,1
1,16,0,2,2,3,0.3333333333333333,78,10,14,0,0.0,0,0.0792079207920792,0.099009900990099,1,0,1
1,19,0,2,1,3,0.3333333333333333,8,2,2,0,0.0,0,0.3235294117647059,0.0588235294117647,1,0,1
2,15,0,2,2,3,0.3333333333333333,64,3,9,0,0.0,0,0.1149425287356321,0.0344827586206896,0,0,1
1,19,0,2,2,3,0.3333333333333333,7,2,2,0,0.0,0,0.3636363636363636,0.0606060606060606,0,0,1
2,16,1,2,2,3,0.3333333333333333,36,0,5,0,0.0,0,0.15,0.0166666666666666,2,0,1
2,32,0,2,2,3,0.3333333333333333,15,0,2,0,0.0,0,0.4363636363636363,0.0,0,0,1
1,17,1,1,1,2,0.5,24,0,5,0,0.0,0,0.25,0.0208333333333333,1,0,1
2,17,0,3,3,4,0.25,35,0,4,0,0.0,0,0.2,0.0,0,0,1
1,14,0,1,1,2,0.5,19,0,3,0,0.0,0,0.325,0.0,0,0,1
2,22,0,3,3,4,0.25,29,13,4,3,0.3333333333333333,1,0.0826446280991735,0.0743801652892562,2,0,1
2,16,0,1,1,2,0.5,31,0,5,1,1.0,1,0.1935483870967742,0.0161290322580645,1,0,1
1,14,0,2,1,3,0.3333333333333333,40,8,11,0,0.0,0,0.1147540983606557,0.0327868852459016,0,0,1
2,18,0,1,1,2,0.5,123,8,20,0,0.0,0,0.0939597315436241,0.0268456375838926,1,0,1
1,21,2,2,2,3,0.3333333333333333,31,0,4,5,0.2,1,0.116504854368932,0.0776699029126213,3,0,1
2,20,0,3,3,4,0.25,45,0,7,0,0.0,0,0.136986301369863,0.0,1,0,1
2,15,0,2,2,3,0.3333333333333333,39,4,5,0,0.0,0,0.1612903225806451,0.064516129032258,0,0,1
1,14,4,2,2,3,0.3333333333333333,20,8,3,0,0.0,0,0.1219512195121951,0.1951219512195122,0,0,1
2,13,1,2,1,3,0.3333333333333333,21,0,4,1,1.0,1,0.1346153846153846,0.1153846153846153,1,0,1
2,15,0,2,2,3,0.3333333333333333,18,0,3,0,0.0,0,0.2195121951219512,0.0,1,0,1
2,15,0,2,2,3,0.3333333333333333,52,0,7,0,0.0,0,0.16,0.0,3,0,1
1,18,0,3,3,4,0.25,10,0,2,0,0.0,0,0.2285714285714285,0.0,0,0,1
